,COUNTRY_ID,variable,value
5135,CAF,2017,0.36700000000000005
5136,,2017,0.40399999999999997
5137,,2017,0.843
5138,CHN,2017,0.752
5139,COL,2017,0.747
5140,COM,2017,0.503
5141,COG,2017,0.606
5142,COG,2017,0.457
5143,CRI,2017,0.794
5144,HRV,2017,0.831
5145,CUB,2017,0.777
5146,,2017,0.8690000000000001
5147,,2017,0.888
5148,CIV,2017,0.49200000000000005
5149,,2017,0.929
5150,DJI,2017,0.47600000000000003
5151,DMA,2017,0.715
5152,DOM,2017,0.736
5153,,2017,0.752
5154,,2017,0.696
5155,SLV,2017,0.674
5156,GIN,2017,0.591
5157,,2017,0.44
5158,,2017,0.871
5159,,2017,0.588
5160,,2017,0.46299999999999997
5161,FJI,2017,0.741
5162,,2017,0.92
5163,FRA,2017,0.9009999999999999
5164,GAB,2017,0.7020000000000001
5165,GMB,2017,0.46
5166,GEO,2017,0.78
5167,DEU,2017,0.9359999999999999
5168,GHA,2017,0.5920000000000001
5169,GRC,2017,0.87
5170,GRD,2017,0.772
5171,GTM,2017,0.65
5172,GIN,2017,0.45899999999999996
5173,GIN,2017,0.455
5174,GUY,2017,0.654
5175,HTI,2017,0.498
5176,HND,2017,0.617
5177,HKG,2017,0.9329999999999999
5178,,2017,0.838
5179,,2017,0.935
5180,IND,2017,0.64
5181,IDN,2017,0.6940000000000001
5182,,2017,0.7979999999999999
5183,,2017,0.685
5184,,2017,0.938
5185,ISR,2017,0.903
5186,ITA,2017,0.88
5187,JAM,2017,0.732
5188,JPN,2017,0.909
5189,,2017,0.735
5190,,2017,0.8
5191,KEN,2017,0.59
5192,KIR,2017,0.612
5193,,2017,0.903
5194,,2017,0.8029999999999999
5195,,2017,0.672
5196,LAO,2017,0.601
5197,,2017,0.847
5198,LBN,2017,0.757
5199,,2017,0.52
5200,LBR,2017,0.435
5201,,2017,0.706
5202,,2017,0.9159999999999999
5203,,2017,0.858
5204,,2017,0.904
5205,MDG,2017,0.519
5206,,2017,0.47700000000000004
5207,MYS,2017,0.802
5208,MDV,2017,0.7170000000000001
5209,,2017,0.42700000000000005
5210,MLT,2017,0.878
5211,MHL,2017,0.708
5212,,2017,0.52
5213,MUS,2017,0.79
5214,MEX,2017,0.774
5215,,2017,0.627
5216,,2017,0.7
5217,,2017,0.741
5218,MNE,2017,0.8140000000000001
5219,,2017,0.667
5220,MOZ,2017,0.43700000000000006
5221,MMR,2017,0.578
5222,,2017,0.647
5223,NPL,2017,0.574
5224,NLD,2017,0.9309999999999999
5225,NZL,2017,0.917
5226,NIC,2017,0.6579999999999999
5227,,2017,0.354
5228,NGA,2017,0.532
5229,,2017,0.953
5230,,2017,0.821
5231,PAK,2017,0.562
5232,,2017,0.7979999999999999
5233,,2017,0.6859999999999999
5234,PAN,2017,0.789
5235,GIN,2017,0.544
5236,PRY,2017,0.7020000000000001
5237,PER,2017,0.75
5238,PHL,2017,0.6990000000000001
5239,,2017,0.865
5240,,2017,0.847
5241,,2017,0.856
5242,ROU,2017,0.8109999999999999
5243,RUS,2017,0.816
5244,,2017,0.524
5245,KNA,2017,0.778
5246,LCA,2017,0.747
5247,VCT,2017,0.723
5248,WSM,2017,0.713
5249,,2017,0.589
5250,SAU,2017,0.853
5251,SEN,2017,0.505
5252,SRB,2017,0.787
5253,SYC,2017,0.797
5254,SLE,2017,0.419
5255,SGP,2017,0.932
5256,SVK,2017,0.855
5257,SVN,2017,0.8959999999999999
5258,SLB,2017,0.546
5259,ZAF,2017,0.6990000000000001
5260,SDN,2017,0.38799999999999996
5261,ESP,2017,0.8909999999999999
5262,LKA,2017,0.77
5263,SDN,2017,0.502
5264,SUR,2017,0.72
5265,,2017,0.9329999999999999
5266,CHE,2017,0.9440000000000001
5267,,2017,0.536
5268,,2017,0.65
5269,,2017,0.5379999999999999
5270,THA,2017,0.755
5271,,2017,0.757
5272,TLS,2017,0.625
5273,,2017,0.503
5274,TON,2017,0.726
5275,TTO,2017,0.784
5276,,2017,0.735
5277,TUR,2017,0.7909999999999999
5278,,2017,0.706
5279,UGA,2017,0.516
5280,,2017,0.7509999999999999
5281,,2017,0.863
5282,,2017,0.922
5283,,2017,0.924
5284,URY,2017,0.804
5285,,2017,0.71
5286,VUT,2017,0.603
5287,VEN,2017,0.7609999999999999
5288,VNM,2017,0.6940000000000001
5289,YEM,2017,0.452
5290,ZMB,2017,0.588
5291,ZWE,2017,0.535
